// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
0 0 50 88 0 45.84168434 89.90538025 0 47.22778956 91.93692017
0 0 50 88 0 50 92 0 47.22778956 91.93692017
1 0 41.68336868 91.8107605 0 45.84168434 89.90538025 0 47.22778956 91.93692017
1 0 41.68336868 91.8107605 0 45.84168434 93.90538025 0 47.22778956 91.93692017
2 0 50 96 0 50 92 0 47.22778956 91.93692017
2 0 50 96 0 45.84168434 93.90538025 0 47.22778956 91.93692017
3 0 50 128 0 50 124 0 47.25883865 123.9307938
3 0 50 128 0 45.88825798 125.8961906 0 47.25883865 123.9307938
4 0 50 120 0 50 124 0 47.25883865 123.9307938
4 0 50 120 0 45.88825798 121.8961906 0 47.25883865 123.9307938
5 0 41.77651596 123.7923813 0 45.88825798 125.8961906 0 47.25883865 123.9307938
5 0 41.77651596 123.7923813 0 45.88825798 121.8961906 0 47.25883865 123.9307938
6 0 50 80 0 50 76 0 47.22778956 76.06920624
6 0 50 80 0 45.84168434 78.10380936 0 47.22778956 76.06920624
7 0 50 72 0 50 76 0 47.22778956 76.06920624
7 0 50 72 0 45.84168434 74.10380936 0 47.22778956 76.06920624
8 0 41.68336868 76.20761871 0 45.84168434 78.10380936 0 47.22778956 76.06920624
8 0 41.68336868 76.20761871 0 45.84168434 74.10380936 0 47.22778956 76.06920624
9 0 41.68336868 108.1892395 0 45.84168434 110.0946198 0 47.22778956 108.0630798
9 0 41.68336868 108.1892395 0 45.84168434 106.0946198 0 47.22778956 108.0630798
10 0 50 112 0 45.84168434 110.0946198 0 47.22778956 108.0630798
10 0 50 112 0 50 108 0 47.22778956 108.0630798
11 0 50 104 0 45.84168434 106.0946198 0 47.22778956 108.0630798
11 0 50 104 0 50 108 0 47.22778956 108.0630798
12 0 41.65758896 59.86123657 0 45.82879448 61.93061829 0 47.21919632 59.95374552
12 0 41.65758896 59.86123657 0 45.82879448 57.93061829 0 47.21919632 59.95374552
13 0 50 64 0 45.82879448 61.93061829 0 47.21919632 59.95374552
